t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
1140,Cruise,141.6,715.317876014515,-188.8,63.4130567703133,38.014481356821,2438,44.171742206235,83.4340527577938,1.35072152295726,66.4777208777807
1141,Cruise,141.6,715.26897104199,-188.8,63.375536728009,38.0519945230327,2438,44.2552098321343,83.5011990407674,1.35072152295726,66.4383875444474
1142,Cruise,141.6,715.220066069466,-188.8,63.3380166857046,38.0895051244503,2438,44.3387446043165,83.568345323741,1.35072152295726,66.399054211114
1143,Cruise,141.6,715.171161096942,-188.8,63.3004966434002,38.1270131610738,2438,44.4223465227818,83.6354916067146,1.35072152295726,66.3597208777807
1144,Cruise,141.6,715.122256124418,-188.8,63.2629766010959,38.1645186329031,2438,44.50601558753,83.7026378896882,1.35072152295726,66.3203875444474
1145,Cruise,141.6,715.073355827466,-188.8,63.2254565587915,38.202021540061,2438,44.5897517985611,83.7697841726619,1.35072152295726,66.281054211114
1146,Cruise,141.6,715.024458913069,-188.8,63.1879365164871,38.2395218827586,2438,44.6735551558753,83.8369304556355,1.35072152295726,66.2417208777807
1147,Cruise,141.6,714.975561998671,-188.8,63.1504164741828,38.2770196610847,2438,44.7574256594724,83.9040767386091,1.35072152295726,66.2023875444474
1148,Cruise,141.6,714.926665084274,-188.8,63.1128964318784,38.3145148750394,2438,44.8413633093525,83.9712230215827,1.35072152295726,66.1630542111141
1149,Cruise,141.6,714.877768169877,-188.8,63.075376389574,38.3520075246225,2438,44.9253681055156,84.0383693045564,1.35072152295726,66.1237208777807
1150,Cruise,141.6,714.828871255479,-188.8,63.0378563472697,38.3894976098341,2438,45.0094400479616,84.10551558753,1.35072152295726,66.0843875444474
1151,Cruise,141.6,714.779974341082,-188.8,63.0003363049653,38.4269851306742,2438,45.0935791366906,84.1726618705036,1.35072152295726,66.045054211114
1152,Cruise,141.6,714.731077426685,-188.8,62.9628162626609,38.4644700871427,2438,45.1777853717026,84.2398081534772,1.35072152295726,66.0057208777807
1153,Cruise,141.6,714.682180512287,-188.8,62.9252962203566,38.5019524792398,2438,45.2620587529976,84.3069544364508,1.35072152295726,65.9663875444474
1154,Cruise,141.6,714.63328359789,-188.8,62.8877761780522,38.5394323069654,2438,45.3463992805755,84.3741007194245,1.35072152295726,65.9270542111141
1155,Cruise,141.6,714.584387158624,-188.8,62.8502561357478,38.5769095703319,2438,45.4308069544364,84.4412470023981,1.35072152295726,65.8877208777807
1156,Cruise,141.6,714.535491063094,-188.8,62.8127360934435,38.6143842693608,2438,45.5152817745803,84.5083932853717,1.35072152295726,65.8483875444474
1157,Cruise,141.6,714.486594967563,-188.8,62.7752160511391,38.6518564040611,2438,45.5998237410072,84.5755395683453,1.35072152295726,65.8090542111141
1158,Cruise,141.6,714.437698872032,-188.8,62.7376960088347,38.6893259744329,2438,45.684432853717,84.6426858513189,1.35072152295726,65.7697208777807
1159,Cruise,141.6,714.388802776501,-188.8,62.7001759665304,38.7267929804762,2438,45.7691091127098,84.7098321342926,1.35072152295726,65.7303875444474
1160,Cruise,141.6,714.33990668097,-188.8,62.662655924226,38.7642574221908,2438,45.8538525179856,84.7769784172662,1.35072152295726,65.6910542111141
1161,Cruise,141.6,714.29101058544,-188.8,62.6251358819216,38.8017192995769,2438,45.9386630695443,84.8441247002398,1.35072152295726,65.6517208777807
1162,Cruise,141.6,714.242114489909,-188.8,62.5876158396173,38.8391786126345,2438,46.0235407673861,84.9112709832134,1.35072152295726,65.6123875444474
1163,Cruise,141.6,714.193218394378,-188.8,62.5500957973129,38.8766353613634,2438,46.1084856115108,84.9784172661871,1.35072152295726,65.5730542111141
1164,Cruise,141.6,714.144322298847,-188.8,62.5125757550085,38.9140895457638,2438,46.1934976019184,85.0455635491607,1.35072152295726,65.5337208777808
1165,Cruise,141.6,714.094896526508,-188.8,62.4750557127042,38.9515411519464,2438,46.2785767386091,85.1127098321343,1.35072152295726,65.4943875444474
1166,Cruise,141.6,714.045087558097,-188.8,62.4375356703998,38.9889901559735,2438,46.3637230215827,85.1798561151079,1.35072152295726,65.4550542111141
1167,Cruise,141.6,713.995278589686,-188.8,62.4000156280955,39.0264365477969,2438,46.4489364508393,85.2470023980815,1.35072152295726,65.4157208777808
1168,Cruise,141.6,713.945469621275,-188.8,62.3624955857911,39.0638803274166,2438,46.5342170263789,85.3141486810552,1.35072152295726,65.3763875444474
1169,Cruise,141.6,713.895660652863,-188.8,62.3249755434867,39.1013214948327,2438,46.6195647482014,85.3812949640288,1.35072152295726,65.3370542111141
1170,Cruise,141.6,713.845851684452,-188.8,62.2874555011823,39.1387600500451,2438,46.7049796163069,85.4484412470024,1.35072152295726,65.2977208777808
1171,Cruise,141.6,713.796042716041,-188.8,62.249935458878,39.1761959930538,2438,46.7904616306954,85.515587529976,1.35072152295726,65.2583875444474
1172,Cruise,141.6,713.74623374763,-188.8,62.2124154165736,39.2136293238589,2438,46.8760107913669,85.5827338129496,1.35072152295726,65.2190542111141
1173,Cruise,141.6,713.696424779219,-188.8,62.1748953742692,39.2510600424603,2438,46.9616270983213,85.6498800959233,1.35072152295726,65.1797208777808
1174,Cruise,141.6,713.646615810808,-188.8,62.1373753319649,39.288488148858,2438,47.0473105515587,85.7170263788969,1.35072152295726,65.1403875444474
1175,Cruise,141.6,713.596046422472,-188.8,62.0998552896605,39.3259136231121,2438,47.1330611510791,85.7841726618705,1.35072152295726,65.1010542111141
1176,Cruise,141.6,713.544926906355,-188.8,62.0623352473561,39.3633364308571,2438,47.2188788968825,85.8513189448441,1.35072152295726,65.0617208777808
1177,Cruise,141.6,713.493807390238,-188.8,62.0248152050518,39.4007565576676,2438,47.3047637889688,85.9184652278177,1.35072152295726,65.0223875444475
1178,Cruise,141.6,713.44268787412,-188.8,61.9872951627474,39.4381740035434,2438,47.3907158273381,85.9856115107914,1.35072152295726,64.9830542111141
1179,Cruise,141.6,713.391568358003,-188.8,61.949775120443,39.4755887684846,2438,47.4767350119904,86.052757793765,1.35072152295726,64.9437208777808
1180,Cruise,141.6,713.340448841886,-188.8,61.9122550781387,39.5130008524912,2438,47.5628213429256,86.1199040767386,1.35072152295726,64.9043875444475
1181,Cruise,141.6,713.289329325768,-188.8,61.8747350358343,39.5504102555631,2438,47.6489748201439,86.1870503597122,1.35072152295726,64.8650542111141
1182,Cruise,141.6,713.238209809651,-188.8,61.83721499353,39.5878169777005,2438,47.7351954436451,86.2541966426859,1.35072152295726,64.8257208777808
1183,Cruise,141.6,713.187090293534,-188.8,61.7996949512256,39.6252210189032,2438,47.8214832134292,86.3213429256595,1.35072152295726,64.7863875444475
1184,Cruise,141.6,713.135970777416,-188.8,61.7621749089212,39.6626223791712,2438,47.9078381294964,86.3884892086331,1.35072152295726,64.7470542111141
1185,Cruise,141.6,713.08418206587,-188.8,61.7246548666168,39.7000210409569,2438,47.9942601918465,86.4556354916067,1.35072152295726,64.7077208777808
1186,Cruise,141.6,713.031909223141,-188.8,61.6871348243125,39.7374169740174,2438,48.0807494004796,86.5227817745803,1.35072152295726,64.6683875444475
1187,Cruise,141.6,712.979636380412,-188.8,61.6496147820081,39.7748101656576,2438,48.1673057553957,86.5899280575539,1.35072152295726,64.6290542111142
1188,Cruise,141.6,712.927363537683,-188.8,61.6120947397037,39.8122006158777,2438,48.2539292565947,86.6570743405276,1.35072152295726,64.5897208777808
1189,Cruise,141.6,712.875090694954,-188.8,61.5745746973994,39.8495883246776,2438,48.3406199040767,86.7242206235012,1.35072152295726,64.5503875444475
1190,Cruise,141.6,712.822817852225,-188.8,61.537054655095,39.8869732920573,2438,48.4273776978417,86.7913669064748,1.35072152295726,64.5110542111141
1191,Cruise,141.6,712.770545009496,-188.8,61.4995346127907,39.9243555180168,2438,48.5142026378897,86.8585131894484,1.35072152295726,64.4717208777808
1192,Cruise,141.6,712.718272166767,-188.8,61.4620145704863,39.9617350025561,2438,48.6010947242206,86.9256594724221,1.35072152295726,64.4323875444475
1193,Cruise,141.6,712.665999324038,-188.8,61.4244945281819,39.9991117456752,2438,48.6880539568345,86.9928057553957,1.35072152295726,64.3930542111142
1194,Cruise,141.6,712.613726481309,-188.8,61.3869744858776,40.036485747374,2438,48.7750803357314,87.0599520383693,1.35072152295726,64.3537208777808
1195,Cruise,141.6,712.561064325459,-188.8,61.3494544435732,40.0738569974441,2438,48.8621738609113,87.1270983213429,1.35072152295726,64.3143875444475
1196,Cruise,141.6,712.508120520012,-188.8,61.3119344012688,40.1112254782911,2438,48.9493345323741,87.1942446043165,1.35072152295726,64.2750542111142
1197,Cruise,141.6,712.455176714566,-188.8,61.2744143589645,40.1485911825297,2438,49.0365623501199,87.2613908872902,1.35072152295726,64.2357208777808
1198,Cruise,141.6,712.40223290912,-188.8,61.2368943166601,40.1859541101599,2438,49.1238573141487,87.3285371702638,1.35072152295726,64.1963875444475
1199,Cruise,141.6,712.349289103673,-188.8,61.1993742743557,40.2233142611815,2438,49.2112194244604,87.3956834532374,1.35072152295726,64.1570542111142
1200,Cruise,141.6,712.296345298227,-188.8,61.1618542320514,40.2606716355947,2438,49.2986486810551,87.462829736211,1.35072152295726,64.1177208777808
1201,Cruise,141.6,712.243401492781,-188.8,61.124334189747,40.2980262333995,2438,49.3861450839328,87.5299760191847,1.35072152295726,64.0783875444475
1202,Cruise,141.6,712.190457687335,-188.8,61.0868141474426,40.3353780545958,2438,49.4737086330935,87.5971223021583,1.35072152295726,64.0390542111142
1203,Cruise,141.6,712.137513881888,-188.8,61.0492941051383,40.3727270991836,2438,49.5613393285372,87.6642685851319,1.35072152295726,63.9997208777808
1204,Cruise,141.6,712.084570076442,-188.8,61.0117740628339,40.4100733671629,2438,49.6490371702638,87.7314148681055,1.35072152295726,63.9603875444475
1205,Cruise,141.6,712.031466000173,-188.8,60.9742540205295,40.4474168543312,2438,49.7368021582734,87.7985611510791,1.35072152295726,63.9210542111142
1206,Cruise,141.6,711.978242366859,-188.8,60.9367339782252,40.4847575533506,2438,49.8246342925659,87.8657074340528,1.35072152295726,63.8817208777809
1207,Cruise,141.6,711.935065882765,-188.8,60.8992139359208,40.5220957245447,2438,49.9125335731415,87.9328537170264,1.35072152295726,63.8423875444475
1208,Descent,31.4,727.144942725848,-41.8666666666667,60.8762938535809,40.5449924572355,2438,50.0005,88,0.299524405514534,63.8183597666697
1209,Descent,31.4,728.362773403986,-41.8666666666667,60.8679737312055,40.5534559650664,2429.73037542662,50.0884436860068,87.8873720136519,0.299524405514534,63.8096375444475
1210,Descent,31.4,729.001855840165,-41.8666666666667,60.8596536088301,40.5619302705031,2421.46075085324,50.1762747440273,87.7747440273038,0.299524405514534,63.8009153222253
1211,Descent,31.4,729.496146969042,-41.8666666666667,60.8513334864547,40.5704111662972,2413.19112627986,50.2639931740614,87.6621160409556,0.299524405514534,63.7921931000031
1212,Descent,31.4,729.931021479161,-41.8666666666667,60.8430133640793,40.5788974650174,2404.92150170648,50.3515989761092,87.5494880546075,0.299524405514534,63.7834708777809
1213,Descent,31.4,730.326887648258,-41.8666666666667,60.8346932417039,40.5873885943409,2396.65187713311,50.4390921501706,87.4368600682594,0.299524405514534,63.7747486555586
1214,Descent,31.4,730.686975773982,-41.8666666666667,60.8263731193285,40.5958841193985,2388.38225255973,50.5264726962457,87.3242320819113,0.299524405514534,63.7660264333364
1215,Descent,31.4,731.017883701156,-41.8666666666667,60.8180529969531,40.6043836624703,2380.11262798635,50.6137406143345,87.2116040955631,0.299524405514534,63.7573042111142
1216,Descent,31.4,731.325826517897,-41.8666666666667,60.8097328745777,40.6128869203408,2371.84300341297,50.7008959044368,87.098976109215,0.299524405514534,63.748581988892
1217,Descent,31.4,731.607068504106,-41.8666666666667,60.8014127522023,40.6213936042119,2363.57337883959,50.7879385665529,86.9863481228669,0.299524405514534,63.7398597666697
1218,Descent,31.4,731.86185090929,-41.8666666666667,60.7930926298269,40.6299034049655,2355.30375426621,50.8748686006826,86.8737201365188,0.299524405514534,63.7311375444475
1219,Descent,31.4,732.096924655113,-41.8666666666667,60.7847725074515,40.6384160541419,2347.03412969283,50.9616860068259,86.7610921501707,0.299524405514534,63.7224153222253
1220,Descent,31.4,732.313596525806,-41.8666666666667,60.7764523850761,40.6469313301355,2338.76450511945,51.0483907849829,86.6484641638225,0.299524405514534,63.7136931000031
1221,Descent,31.4,732.513107890774,-41.8666666666667,60.7681322627007,40.6554490261575,2330.49488054607,51.1349829351536,86.5358361774744,0.299524405514534,63.7049708777808
1222,Descent,31.4,732.694847427414,-41.8666666666667,60.7598121403253,40.6639689390828,2322.2252559727,51.2214624573379,86.4232081911263,0.299524405514534,63.6962486555586
1223,Descent,31.4,732.858567842227,-41.8666666666667,60.7514920179499,40.6724908607938,2313.95563139932,51.3078293515358,86.3105802047782,0.299524405514534,63.6875264333364
1224,Descent,31.4,733.010655770393,-41.8666666666667,60.7431718955745,40.6810146188719,2305.68600682594,51.3940836177474,86.19795221843,0.299524405514534,63.6788042111142
1225,Descent,31.4,733.151490584065,-41.8666666666667,60.734851773199,40.6895400802414,2297.41638225256,51.4802252559727,86.0853242320819,0.299524405514534,63.670081988892
1226,Descent,31.4,733.277844686382,-41.8666666666667,60.7265316508236,40.698067095265,2289.14675767918,51.5662542662116,85.9726962457338,0.299524405514534,63.6613597666697
1227,Descent,31.4,733.393047661148,-41.8666666666667,60.7182115284482,40.7065955148983,2280.8771331058,51.6521706484642,85.8600682593857,0.299524405514534,63.6526375444475
1228,Descent,31.4,733.499690613533,-41.8666666666667,60.7098914060728,40.7151252245246,2272.60750853242,51.7379744027304,85.7474402730375,0.299524405514534,63.6439153222253
1229,Descent,31.4,733.597873577527,-41.8666666666667,60.7015712836974,40.7236561251756,2264.33788395904,51.8236655290102,85.6348122866894,0.299524405514534,63.6351931000031
1230,Descent,31.4,733.683251070371,-41.8666666666667,60.693251161322,40.7321880931967,2256.06825938567,51.9092440273037,85.5221843003413,0.299524405514534,63.6264708777808
1231,Descent,31.4,733.765372073062,-41.8666666666667,60.6849310389466,40.7407210351906,2247.79863481229,51.9947098976109,85.4095563139932,0.299524405514534,63.6177486555586
1232,Descent,31.4,733.83751014672,-41.8666666666667,60.6766109165712,40.7492548741724,2239.52901023891,52.0800631399317,85.296928327645,0.299524405514534,63.6090264333364
1233,Descent,31.4,733.904280947911,-41.8666666666667,60.6682907941958,40.7577895208835,2231.25938566553,52.1653037542662,85.1843003412969,0.299524405514534,63.6003042111142
1234,Descent,31.4,733.965228176665,-41.8666666666667,60.6599706718204,40.7663249102514,2222.98976109215,52.2504317406143,85.0716723549488,0.299524405514534,63.591581988892
1235,Descent,31.4,734.019107347227,-41.8666666666667,60.651650549445,40.7748609673135,2214.72013651877,52.3354470989761,84.9590443686007,0.299524405514534,63.5828597666697
1236,Descent,31.4,734.070386541491,-41.8666666666667,60.6433304270696,40.7833976358521,2206.45051194539,52.4203498293515,84.8464163822526,0.299524405514534,63.5741375444475
1237,Descent,31.4,734.112578151225,-41.8666666666667,60.6350103046942,40.791934847906,2198.18088737201,52.5051399317406,84.7337883959044,0.299524405514534,63.5654153222253
1238,Descent,31.4,734.154608245534,-41.8666666666667,60.6266901823188,40.8004725496936,2189.91126279863,52.5898174061433,84.6211604095563,0.299524405514534,63.5566931000031
1239,Descent,31.4,734.189901227713,-41.8666666666667,60.6183700599434,40.8090107011005,2181.64163822526,52.6743822525597,84.5085324232082,0.299524405514534,63.5479708777808
1240,Descent,31.4,734.223065805404,-41.8666666666667,60.610049937568,40.8175492505755,2173.37201365188,52.7588344709897,84.3959044368601,0.299524405514534,63.5392486555586
1241,Descent,31.4,734.252267737478,-41.8666666666667,60.6017298151926,40.8260881627002,2165.1023890785,52.8431740614334,84.2832764505119,0.299524405514534,63.5305264333364
1242,Descent,31.4,734.278057334794,-41.8666666666667,60.5934096928172,40.8346273945904,2156.83276450512,52.9274010238908,84.1706484641638,0.299524405514534,63.5218042111142
1243,Descent,31.4,734.301739397044,-41.8666666666667,60.5850895704418,40.8431669141492,2148.56313993174,53.0115153583618,84.0580204778157,0.299524405514534,63.5130819888919
1244,Descent,31.4,734.320831930429,-41.8666666666667,60.5767694480664,40.8517066824343,2140.29351535836,53.0955170648464,83.9453924914676,0.299524405514534,63.5043597666697
1245,Descent,31.4,734.339924463813,-41.8666666666667,60.568449325691,40.8602466727585,2132.02389078498,53.1794061433447,83.8327645051195,0.299524405514534,63.4956375444475
1246,Descent,31.4,734.355780652382,-41.8666666666667,60.5601292033155,40.8687868663031,2123.7542662116,53.2631825938566,83.7201365187713,0.299524405514534,63.4869153222253
1247,Descent,31.4,734.368747791729,-41.8666666666667,60.5518090809402,40.87732722745,2115.48464163823,53.3468464163822,83.6075085324232,0.299524405514534,63.4781931000031
1248,Descent,31.4,734.381714931077,-41.8666666666667,60.5434889585647,40.8858677393999,2107.21501706485,53.4303976109215,83.4948805460751,0.299524405514534,63.4694708777808
1249,Descent,31.4,734.39107620558,-41.8666666666667,60.5351688361893,40.8944083811854,2098.94539249147,53.5138361774744,83.382252559727,0.299524405514534,63.4607486555586
1250,Descent,31.4,734.399183703841,-41.8666666666667,60.5268487138139,40.9029491245485,2090.67576791809,53.5971621160409,83.2696245733788,0.299524405514534,63.4520264333364
1251,Descent,31.4,734.407291202102,-41.8666666666667,60.5185285914385,40.9114899621989,2082.40614334471,53.6803754266212,83.1569965870307,0.299524405514534,63.4433042111142
1252,Descent,31.4,734.411287714489,-41.8666666666667,60.5102084690631,40.9200308702319,2074.13651877133,53.763476109215,83.0443686006826,0.299524405514534,63.4345819888919
1253,Descent,31.4,734.415093469313,-41.8666666666667,60.5018883466877,40.9285718236336,2065.86689419795,53.8464641638225,82.9317406143345,0.299524405514534,63.4258597666697
1254,Descent,31.4,734.418899224137,-41.8666666666667,60.4935682243123,40.9371128212948,2057.59726962457,53.9293395904437,82.8191126279863,0.299524405514534,63.4171375444475
1255,Descent,31.4,734.421560921674,-41.8666666666667,60.4852481019369,40.9456538565631,2049.32764505119,54.0121023890785,82.7064846416382,0.299524405514534,63.4084153222253
1256,Descent,31.4,734.421523959087,-41.8666666666667,60.4769279795615,40.9541949070937,2041.05802047782,54.094752559727,82.5938566552901,0.299524405514534,63.3996931000031
1257,Descent,31.4,734.421486996501,-41.8666666666667,60.4686078571861,40.9627359571944,2032.78839590444,54.1772901023891,82.481228668942,0.299524405514534,63.3909708777808
1258,Descent,31.4,734.421450033914,-41.8666666666667,60.4602877348107,40.9712770068653,2024.51877133106,54.2597150170648,82.3686006825939,0.299524405514534,63.3822486555586
1259,Descent,31.4,734.41963407979,-41.8666666666667,60.4519676124353,40.9798180457618,2016.24914675768,54.3420273037543,82.2559726962457,0.299524405514534,63.3735264333364
1260,Descent,31.4,734.416816513358,-41.8666666666667,60.4436474900599,40.9883590577153,2007.9795221843,54.4242269624573,82.1433447098976,0.299524405514534,63.3648042111142
1261,Descent,31.4,734.413998946926,-41.8666666666667,60.4353273676845,40.9969000369015,1999.70989761092,54.5063139931741,82.0307167235495,0.299524405514534,63.3560819888919
1262,Descent,31.4,734.411181380493,-41.8666666666667,60.4270072453091,41.0054409833204,1991.44027303754,54.5882883959044,81.9180887372014,0.299524405514534,63.3473597666697
1263,Descent,31.4,734.406190066753,-41.8666666666667,60.4186871229337,41.0139818843322,1983.17064846416,54.6701501706485,81.8054607508532,0.299524405514534,63.3386375444475
1264,Descent,31.4,734.401158572864,-41.8666666666667,60.4103670005583,41.0225227270631,1974.90102389078,54.7518993174061,81.6928327645051,0.299524405514534,63.3299153222253
1265,Descent,31.4,734.396127078976,-41.8666666666667,60.4020468781829,41.0310635112797,1966.63139931741,54.8335358361775,81.580204778157,0.299524405514534,63.3211931000031
1266,Descent,31.4,734.391095585087,-41.8666666666667,60.3937267558075,41.0396042369819,1958.36177474403,54.9150597269624,81.4675767918089,0.299524405514534,63.3124708777808
1267,Descent,31.4,734.385572359088,-41.8666666666667,60.3854066334321,41.0481449013103,1950.09215017065,54.9964709897611,81.3549488054608,0.299524405514534,63.3037486555586
1268,Descent,31.4,734.378733699896,-41.8666666666667,60.3770865110567,41.0566854937566,1941.82252559727,55.0777696245734,81.2423208191126,0.299524405514534,63.2950264333364
1269,Descent,31.4,734.371895040704,-41.8666666666667,60.3687663886813,41.0652260066719,1933.55290102389,55.1589556313993,81.1296928327645,0.299524405514534,63.2863042111142
1270,Descent,31.4,734.365056381512,-41.8666666666667,60.3604462663059,41.0737664400561,1925.28327645051,55.2400290102389,81.0170648464164,0.299524405514534,63.2775819888919
1271,Descent,31.4,734.358217722319,-41.8666666666667,60.3521261439305,41.0823067939092,1917.01365187713,55.3209897610921,80.9044368600683,0.299524405514534,63.2688597666697
1272,Descent,31.4,734.350650602196,-41.8666666666667,60.343806021555,41.0908470639954,1908.74402730375,55.401837883959,80.7918088737201,0.299524405514534,63.2601375444475
1273,Descent,31.4,734.342516559367,-41.8666666666667,60.3354858991797,41.0993872427822,1900.47440273038,55.4825733788396,80.679180887372,0.299524405514534,63.2514153222253
1274,Descent,31.4,734.334382516539,-41.8666666666667,60.3271657768042,41.1079273269731,1892.204778157,55.5631962457338,80.5665529010239,0.299524405514534,63.242693100003
1275,Descent,31.4,734.326248473711,-41.8666666666667,60.3188456544288,41.1164673165682,1883.93515358362,55.6437064846416,80.4539249146758,0.299524405514534,63.2339708777808
1276,Descent,31.4,734.318114430882,-41.8666666666667,60.3105255320534,41.1250072115673,1875.66552901024,55.7241040955631,80.3412969283277,0.299524405514534,63.2252486555586
1277,Descent,31.4,734.309980388054,-41.8666666666667,60.302205409678,41.1335470119705,1867.39590443686,55.8043890784983,80.2286689419795,0.299524405514534,63.2165264333364
1278,Descent,31.4,734.301243827518,-41.8666666666667,60.2938852873026,41.1420867142742,1859.12627986348,55.8845614334471,80.1160409556314,0.299524405514534,63.2078042111141
1279,Descent,31.4,734.29215344265,-41.8666666666667,60.2855651649272,41.1506263129176,1850.8566552901,55.9646211604095,80.0034129692833,0.299524405514534,63.1990819888919
1280,Descent,31.4,734.283063057782,-41.8666666666667,60.2772450425518,41.1591658058432,1842.58703071672,56.0445682593857,79.8907849829352,0.299524405514534,63.1903597666697
1281,Descent,31.4,734.273972672914,-41.8666666666667,60.2689249201764,41.167705193051,1834.31740614334,56.1244027303754,79.778156996587,0.299524405514534,63.1816375444475
1282,Descent,31.4,734.264882288046,-41.8666666666667,60.260604797801,41.1762444745409,1826.04778156997,56.2041245733788,79.6655290102389,0.299524405514534,63.1729153222253
1283,Descent,31.4,734.255791903178,-41.8666666666667,60.2522846754256,41.1847836503131,1817.77815699659,56.2837337883959,79.5529010238908,0.299524405514534,63.164193100003
1284,Descent,31.4,734.246276594186,-41.8666666666667,60.2439645530502,41.1933227178966,1809.50853242321,56.3632303754266,79.4402730375427,0.299524405514534,63.1554708777808
1285,Descent,31.4,734.23657716935,-41.8666666666667,60.2356444306748,41.2018616737499,1801.23890784983,56.442614334471,79.3276450511945,0.299524405514534,63.1467486555586
1286,Descent,31.4,734.226877744514,-41.8666666666667,60.2273243082994,41.2104005168026,1792.96928327645,56.521885665529,79.2150170648464,0.299524405514534,63.1380264333364
1287,Descent,31.4,734.217178319678,-41.8666666666667,60.219004185924,41.2189392470545,1784.69965870307,56.6010443686007,79.1023890784983,0.299524405514534,63.1293042111142
1288,Descent,31.4,734.207478894842,-41.8666666666667,60.2106840635486,41.2274778645057,1776.43003412969,56.680090443686,78.9897610921502,0.299524405514534,63.1205819888919
1289,Descent,31.4,734.197779470006,-41.8666666666667,60.2023639411732,41.2360163691562,1768.16040955631,56.759023890785,78.877133105802,0.299524405514534,63.1118597666697
1290,Descent,31.4,734.18808004517,-41.8666666666667,60.1940438187978,41.244554761006,1759.89078498294,56.8378447098976,78.7645051194539,0.299524405514534,63.1031375444475
1291,Descent,31.4,734.178380620334,-41.8666666666667,60.1857236964224,41.253093040055,1751.62116040956,56.9165529010239,78.6518771331058,0.299524405514534,63.0944153222253
1292,Descent,31.4,734.1682722827,-41.8666666666667,60.177403574047,41.2616312039256,1743.35153583618,56.9951484641638,78.5392491467577,0.299524405514534,63.085693100003
1293,Descent,31.4,734.158150091406,-41.8666666666667,60.1690834516716,41.2701692501594,1735.0819112628,57.0736313993174,78.4266211604096,0.299524405514534,63.0769708777808
1294,Descent,31.4,734.148027900112,-41.8666666666667,60.1607633292962,41.2787071786759,1726.81228668942,57.1520017064846,78.3139931740614,0.299524405514534,63.0682486555586
1295,Descent,31.4,734.137905708817,-41.8666666666667,60.1524432069208,41.287244989475,1718.54266211604,57.2302593856655,78.2013651877133,0.299524405514534,63.0595264333364
1296,Descent,31.4,734.127783517523,-41.8666666666667,60.1441230845454,41.2957826825568,1710.27303754266,57.3084044368601,78.0887372013652,0.299524405514534,63.0508042111141
1297,Descent,31.4,734.117661326228,-41.8666666666667,60.1358029621699,41.3043202579213,1702.00341296928,57.3864368600683,77.9761092150171,0.299524405514534,63.0420819888919
1298,Descent,31.4,734.107539134934,-41.8666666666667,60.1274828397945,41.3128577155684,1693.7337883959,57.4643566552901,77.8634812286689,0.299524405514534,63.0333597666697
1299,Descent,31.4,734.097416943639,-41.8666666666667,60.1191627174191,41.3213950554982,1685.46416382253,57.5421638225256,77.7508532423208,0.299524405514534,63.0246375444475
1300,Descent,31.4,734.087294752345,-41.8666666666667,60.1108425950437,41.3299322777106,1677.19453924915,57.6198583617747,77.6382252559727,0.299524405514534,63.0159153222253
1301,Descent,31.4,734.077108557564,-41.8666666666667,60.1025224726683,41.3384693818336,1668.92491467577,57.6974402730375,77.5255972696246,0.299524405514534,63.007193100003
1302,Descent,31.4,734.066746403627,-41.8666666666667,60.0942023502929,41.3470063664717,1660.65529010239,57.774909556314,77.4129692832765,0.299524405514534,62.9984708777808
1303,Descent,31.4,734.05638424969,-41.8666666666667,60.0858822279175,41.3555432306018,1652.38566552901,57.8522662116041,77.3003412969283,0.299524405514534,62.9897486555586
1304,Descent,31.4,734.046022095753,-41.8666666666667,60.0775621055421,41.3640799742239,1644.11604095563,57.9295102389078,77.1877133105802,0.299524405514534,62.9810264333364
1305,Descent,31.4,734.035659941816,-41.8666666666667,60.0692419831667,41.3726165973379,1635.84641638225,58.0066416382252,77.0750853242321,0.299524405514534,62.9723042111142
1306,Descent,31.4,734.025297787879,-41.8666666666667,60.0609218607913,41.381153099944,1627.57679180887,58.0836604095563,76.962457337884,0.299524405514534,62.9635819888919
1307,Descent,31.4,734.014935633942,-41.8666666666667,60.0526017384159,41.3896894820421,1619.30716723549,58.160566552901,76.8498293515358,0.299524405514534,62.9548597666697
1308,Descent,31.4,734.004573480005,-41.8666666666667,60.0442816160405,41.3982257436321,1611.03754266212,58.2373600682594,76.7372013651877,0.299524405514534,62.9461375444475
1309,Descent,31.4,733.994211326067,-41.8666666666667,60.0359614936651,41.4067618847141,1602.76791808874,58.3140409556314,76.6245733788396,0.299524405514534,62.9374153222253
1310,Descent,31.4,733.98384917213,-41.8666666666667,60.0276413712897,41.4152979052881,1594.49829351536,58.3906092150171,76.5119453924915,0.299524405514534,62.928693100003
1311,Descent,31.4,733.972716094659,-41.8666666666667,60.0193212489143,41.4238338008713,1586.22866894198,58.4670648464164,76.3993174061433,0.299524405514534,62.9199708777808
1312,Descent,31.4,733.959463584908,-41.8666666666667,60.0110011265389,41.4323695546569,1577.9590443686,58.5434078498294,76.2866894197952,0.299524405514534,62.9112486555586
1313,Descent,31.4,733.946211075158,-41.8666666666667,60.0026810041635,41.4409051543206,1569.68941979522,58.619638225256,76.1740614334471,0.299524405514534,62.9025264333364
1314,Descent,31.4,733.932958565408,-41.8666666666667,59.9943608817881,41.4494405998626,1561.41979522184,58.6957559726962,76.061433447099,0.299524405514534,62.8938042111141
