t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
1446,Descent,21,749.682317550951,-28,70.6089689798487,31.0908799578642,291,44.7555,58.5,0.200318869930102,74.0214014333355
1447,Descent,21,749.870934762338,-28,70.6034045667951,31.0967115538454,289.5,44.813875,58.25,0.200318869930102,74.0155681000022
1448,Descent,21,750.041080644566,-28,70.5978401537415,31.1025445450165,288,44.872,58,0.200318869930102,74.0097347666689
1449,Descent,21,750.194386319944,-28,70.5922757406879,31.1083787940547,286.5,44.929875,57.75,0.200318869930102,74.0039014333355
1450,Descent,21,750.331773930969,-28,70.5867113276343,31.1142141735667,285,44.9875,57.5,0.200318869930102,73.9980681000022
1451,Descent,21,750.454960373424,-28,70.5811469145807,31.1200505664224,283.5,45.044875,57.25,0.200318869930102,73.9922347666689
1452,Descent,21,750.565921470935,-28,70.5755825015271,31.1258878698518,282,45.102,57,0.200318869930102,73.9864014333355
1453,Descent,21,750.665694038103,-28,70.5700180884734,31.131725992801,280.5,45.158875,56.75,0.200318869930102,73.9805681000022
1454,Descent,21,750.755231343751,-28,70.5644536754198,31.1375648519552,279,45.2155,56.5,0.200318869930102,73.9747347666689
1455,Descent,21,750.835129218873,-28,70.5588892623662,31.1434043700241,277.5,45.271875,56.25,0.200318869930102,73.9689014333355
1456,Descent,21,750.906944470336,-28,70.5533248493126,31.1492444780884,276,45.328,56,0.200318869930102,73.9630681000022
1457,Descent,21,750.969192041832,-28,70.547760436259,31.1550851075082,274.5,45.383875,55.75,0.200318869930102,73.9572347666689
1458,Descent,21,751.025608338849,-28,70.5421960232053,31.1609261983986,273,45.4395,55.5,0.200318869930102,73.9514014333355
1459,Descent,21,751.076416617585,-28,70.5366316101517,31.1667677062734,271.5,45.494875,55.25,0.200318869930102,73.9455681000022
1460,Descent,21,751.119013574209,-28,70.5310671970981,31.1726095773908,270,45.55,55,0.200318869930102,73.9397347666689
1461,Descent,21,751.156624010679,-28,70.5255027840445,31.1784517604259,268.5,45.604875,54.75,0.200318869930102,73.9339014333355
1462,Descent,21,751.191090201439,-28,70.5199383709909,31.1842942237589,267,45.6595,54.5,0.200318869930102,73.9280681000022
1463,Descent,21,751.218886300287,-28,70.5143739579373,31.1901369292231,265.5,45.713875,54.25,0.200318869930102,73.9222347666689
1464,Descent,21,751.244921028687,-28,70.5088095448837,31.1959798440294,264,45.768,54,0.200318869930102,73.9164014333356
1465,Descent,21,751.264976103855,-28,70.5032451318301,31.2018229380738,262.5,45.821875,53.75,0.200318869930102,73.9105681000022
1466,Descent,21,751.283221524893,-28,70.4976807187765,31.2076661810645,261,45.8755,53.5,0.200318869930102,73.9047347666689
1467,Descent,21,751.297840705772,-28,70.4921163057228,31.2135095518621,259.5,45.928875,53.25,0.200318869930102,73.8989014333355
1468,Descent,21,751.311492751371,-28,70.4865518926692,31.2193530326033,258,45.982,53,0.200318869930102,73.8930681000022
1469,Descent,21,751.320470805269,-28,70.4809874796156,31.2251966013505,256.5,46.034875,52.75,0.200318869930102,73.8872347666689
1470,Descent,21,751.329402939477,-28,70.475423066562,31.2310402397484,255,46.0875,52.5,0.200318869930102,73.8814014333355
1471,Descent,21,751.333779358034,-28,70.4698586535084,31.2368839299018,253.5,46.139875,52.25,0.200318869930102,73.8755681000022
1472,Descent,21,751.338155776592,-28,70.4642942404548,31.242727654094,252,46.192,52,0.200318869930102,73.8697347666689
1473,Descent,21,751.339032871179,-28,70.4587298274011,31.2485713987165,250.5,46.243875,51.75,0.200318869930102,73.8639014333355
1474,Descent,21,751.33928522992,-28,70.4531654143475,31.2544151477313,249,46.2955,51.5,0.200318869930102,73.8580681000022
1475,Descent,21,751.339252945913,-28,70.4476010012939,31.260258897602,247.5,46.346875,51.25,0.200318869930102,73.8522347666689
1476,Descent,21,751.335775239388,-28,70.4420365882403,31.2661026338227,246,46.398,51,0.200318869930102,73.8464014333355
1477,Descent,21,751.332297532863,-28,70.4364721751867,31.2719463429946,244.5,46.448875,50.75,0.200318869930102,73.8405681000022
1478,Descent,21,751.327885484625,-28,70.4309077621331,31.2777900214841,243,46.4995,50.5,0.200318869930102,73.8347347666689
1479,Descent,21,751.321335361254,-28,70.4253433490795,31.283633657343,241.5,46.549875,50.25,0.200318869930102,73.8289014333355
1480,Descent,21,751.314785237883,-28,70.4197789360258,31.2894772422564,240,46.6,50,0.200318869930102,73.8230681000022
1481,Descent,21,751.308235114512,-28,70.4142145229722,31.2953207762245,238.5,46.649875,49.75,0.200318869930102,73.8172347666689
1482,Descent,21,751.299293560812,-28,70.4086501099186,31.3011642499471,237,46.6995,49.5,0.200318869930102,73.8114014333355
1483,Descent,21,751.290181963302,-28,70.403085696865,31.307007653463,235.5,46.748875,49.25,0.200318869930102,73.8055681000022
1484,Descent,21,751.281070365792,-28,70.3975212838114,31.3128509861109,234,46.798,49,0.200318869930102,73.7997347666689
1485,Descent,21,751.270912986161,-28,70.3919568707578,31.318694243824,232.5,46.846875,48.75,0.200318869930102,73.7939014333355
1486,Descent,21,751.259944278276,-28,70.3863924577042,31.32453741938,231,46.8955,48.5,0.200318869930102,73.7880681000022
1487,Descent,21,751.248975570391,-28,70.3808280446506,31.3303805096239,229.5,46.943875,48.25,0.200318869930102,73.7822347666689
1488,Descent,21,751.23772778195,-28,70.3752636315969,31.3362235134702,228,46.992,48,0.200318869930102,73.7764014333356
1489,Descent,21,751.225310296393,-28,70.3696992185433,31.342066425285,226.5,47.039875,47.75,0.200318869930102,73.7705681000022
1490,Descent,21,751.212892810836,-28,70.3641348054897,31.3479092405193,225,47.0875,47.5,0.200318869930102,73.7647347666689
1491,Descent,21,751.20047532528,-28,70.3585703924361,31.3537519591732,223.5,47.134875,47.25,0.200318869930102,73.7589014333355
1492,Descent,21,751.188057839723,-28,70.3530059793825,31.3595945812466,222,47.182,47,0.200318869930102,73.7530681000022
1493,Descent,21,751.174611467406,-28,70.3474415663289,31.3654371027383,220.5,47.228875,46.75,0.200318869930102,73.7472347666689
1494,Descent,21,751.161032582737,-28,70.3418771532753,31.3712795191319,219,47.2755,46.5,0.200318869930102,73.7414014333355
1495,Descent,21,751.147453698068,-28,70.3363127402216,31.3771218299118,217.5,47.321875,46.25,0.200318869930102,73.7355681000022
1496,Descent,21,751.133874813398,-28,70.330748327168,31.3829640350783,216,47.368,46,0.200318869930102,73.7297347666689
1497,Descent,21,751.11982148765,-28,70.3251839141144,31.3888061327861,214.5,47.413875,45.75,0.200318869930102,73.7239014333355
1498,Descent,21,751.105423434402,-28,70.3196195010608,31.3946481198497,213,47.4595,45.5,0.200318869930102,73.7180681000022
1499,Descent,21,751.091025381155,-28,70.3140550880072,31.4004899949284,211.5,47.504875,45.25,0.200318869930102,73.7122347666689
1500,Descent,21,751.076627327908,-28,70.3084906749536,31.4063317580223,210,47.55,45,0.200318869930102,73.7064014333355
1501,Descent,21,751.062229274661,-28,70.3029262619,31.4121734091313,208.5,47.594875,44.75,0.200318869930102,73.7005681000022
1502,Descent,21,751.047775625464,-28,70.2973618488463,31.4180149480392,207,47.6395,44.5,0.200318869930102,73.6947347666689
1503,Descent,21,751.032756751927,-28,70.2917974357927,31.4238563723318,205.5,47.683875,44.25,0.200318869930102,73.6889014333355
1504,Descent,21,751.01773787839,-28,70.2862330227391,31.4296976798109,204,47.728,44,0.200318869930102,73.6830681000022
1505,Descent,21,751.002719004853,-28,70.2806686096855,31.4355388704766,202.5,47.771875,43.75,0.200318869930102,73.6772347666689
1506,Descent,21,750.987700131316,-28,70.2751041966319,31.4413799443288,201,47.8155,43.5,0.200318869930102,73.6714014333355
1507,Descent,21,750.972681257779,-28,70.2695397835783,31.4472209013675,199.5,47.858875,43.25,0.200318869930102,73.6655681000022
1508,Descent,21,750.957662384242,-28,70.2639753705247,31.4530617415928,198,47.902,43,0.200318869930102,73.6597347666689
1509,Descent,21,750.942458779446,-28,70.2584109574711,31.4589024642862,196.5,47.944875,42.75,0.200318869930102,73.6539014333355
1510,Descent,21,750.92704510017,-28,70.2528465444174,31.4647430679124,195,47.9875,42.5,0.200318869930102,73.6480681000022
1511,Descent,21,750.911631420894,-28,70.2472821313638,31.4705835516544,193.5,48.029875,42.25,0.200318869930102,73.6422347666689
1512,Descent,21,750.896217741618,-28,70.2417177183102,31.4764239155123,192,48.072,42,0.200318869930102,73.6364014333355
1513,Descent,21,750.880804062342,-28,70.2361533052566,31.482264159486,190.5,48.113875,41.75,0.200318869930102,73.6305681000022
1514,Descent,21,750.865390383066,-28,70.230588892203,31.4881042835755,189,48.1555,41.5,0.200318869930102,73.6247347666689
1515,Descent,21,750.849976703791,-28,70.2250244791494,31.4939442877808,187.5,48.196875,41.25,0.200318869930102,73.6189014333355
1516,Descent,21,750.834385899694,-28,70.2194600660957,31.4997841714132,186,48.238,41,0.200318869930102,73.6130681000022
1517,Descent,21,750.818762916348,-28,70.2138956530421,31.5056239336586,184.5,48.278875,40.75,0.200318869930102,73.6072347666689
1518,Descent,21,750.803139933001,-28,70.2083312399885,31.5114635743919,183,48.3195,40.5,0.200318869930102,73.6014014333355
1519,Descent,21,750.787516949654,-28,70.2027668269349,31.5173030936131,181.5,48.359875,40.25,0.200318869930102,73.5955681000022
1520,Descent,21,750.771893966307,-28,70.1972024138813,31.5231424913222,180,48.4,40,0.200318869930102,73.5897347666689
1521,Descent,21,750.75627098296,-28,70.1916380008277,31.5289817675192,178.5,48.439875,39.75,0.200318869930102,73.5839014333355
1522,Descent,21,750.740647999613,-28,70.1860735877741,31.5348209222042,177,48.4795,39.5,0.200318869930102,73.5780681000022
1523,Descent,21,750.725025016266,-28,70.1805091747205,31.540659955377,175.5,48.518875,39.25,0.200318869930102,73.5722347666689
1524,Descent,21,750.709376227446,-28,70.1749447616668,31.5464988669374,174,48.558,39,0.200318869930102,73.5664014333355
1525,Descent,21,750.6936317231,-28,70.1693803486132,31.5523376564127,172.5,48.596875,38.75,0.200318869930102,73.5605681000022
1526,Descent,21,750.677887218754,-28,70.1638159355596,31.5581763234309,171,48.6355,38.5,0.200318869930102,73.5547347666689
1527,Descent,21,750.662142714408,-28,70.158251522506,31.5640148679917,169.5,48.673875,38.25,0.200318869930102,73.5489014333355
1528,Descent,21,750.646398210061,-28,70.1526871094524,31.5698532900953,168,48.712,38,0.200318869930102,73.5430681000022
1529,Descent,21,750.630653705715,-28,70.1471226963988,31.5756915897416,166.5,48.749875,37.75,0.200318869930102,73.5372347666689
1530,Descent,21,750.614909201369,-28,70.1415582833452,31.5815297669307,165,48.7875,37.5,0.200318869930102,73.5314014333355
1531,Descent,21,750.599164697023,-28,70.1359938702915,31.5873678216625,163.5,48.824875,37.25,0.200318869930102,73.5255681000022
1532,Descent,21,750.583420192676,-28,70.1304294572379,31.5932057539371,162,48.862,37,0.200318869930102,73.5197347666689
1533,Descent,21,750.56767568833,-28,70.1248650441843,31.5990435637544,160.5,48.898875,36.75,0.200318869930102,73.5139014333355
1534,Descent,21,750.551919942798,-28,70.1193006311307,31.6048812510708,159,48.9355,36.5,0.200318869930102,73.5080681000022
1535,Descent,21,750.536122502388,-28,70.1137362180771,31.6107188156803,157.5,48.971875,36.25,0.200318869930102,73.5022347666689
1536,Descent,21,750.520325061979,-28,70.1081718050235,31.6165562574208,156,49.008,36,0.200318869930102,73.4964014333355
1537,Descent,21,750.50452762157,-28,70.1026073919699,31.6223935762924,154.5,49.043875,35.75,0.200318869930102,73.4905681000022
1538,Descent,21,750.48873018116,-28,70.0970429789162,31.6282307722949,153,49.0795,35.5,0.200318869930102,73.4847347666689
1539,Descent,21,750.472932740751,-28,70.0914785658626,31.6340678454285,151.5,49.114875,35.25,0.200318869930102,73.4789014333356
1540,Descent,21,750.457135300342,-28,70.085914152809,31.6399047956931,150,49.15,35,0.200318869930102,73.4730681000022
1541,Descent,21,750.441337859932,-28,70.0803497397554,31.6457416230887,148.5,49.184875,34.75,0.200318869930102,73.4672347666689
1542,Descent,21,750.425540419523,-28,70.0747853267018,31.6515783276154,147,49.2195,34.5,0.200318869930102,73.4614014333355
1543,Descent,21,750.409742979114,-28,70.0692209136482,31.657414909273,145.5,49.253875,34.25,0.200318869930102,73.4555681000022
1544,Descent,21,750.393942158353,-28,70.0636565005946,31.6632513680486,144,49.288,34,0.200318869930102,73.4497347666689
1545,Descent,21,750.378128799474,-28,70.0580920875409,31.6690877038801,142.5,49.321875,33.75,0.200318869930102,73.4439014333355
1546,Descent,21,750.362315440594,-28,70.0525276744873,31.6749239167188,141,49.3555,33.5,0.200318869930102,73.4380681000022
1547,Descent,21,750.346502081715,-28,70.0469632614337,31.6807600065647,139.5,49.388875,33.25,0.200318869930102,73.4322347666689
1548,Descent,21,750.330688722835,-28,70.0413988483801,31.6865959734178,138,49.422,33,0.200318869930102,73.4264014333355
