SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.42,3.633619215524971,0.00283077513872688,0.0003452984125149766,1135.879497905015,0.39221738743491036,0.0015073656429177096,8138.32329340866,12.267428923441116,3.620320720229056,0.0016022237415105783,0.0001472914861465796,3478.2494645807737,0.512316532826647,0.0012913038953446675,13150.241203980382,16.980957691421818
0.425,3.6386163948208314,0.0028340930933978647,0.00034872853605615587,1125.9120496408568,0.3926376607992419,0.0014726667915338412,8180.862621914715,12.047684709394272,3.6257912579957945,0.0016046716308167504,0.00014817982399799236,3434.6510313281665,0.5089459853167306,0.00119402389743458,13430.783402852705,16.036676344273857
0.43,3.6436135741166913,0.0028374110480688494,0.0003521586595973351,1116.1387728275752,0.39305793416357343,0.0014379679401499727,8225.454938942405,11.827940495347429,3.631261795762533,0.0016071195201229225,0.00014906816184940514,3391.5722279957245,0.5055754378068142,0.0010967438995244925,13761.093181069342,15.092394997125893
0.435,3.650009818479191,0.002840729002739834,0.0003555887831385143,1106.554048344746,0.39347820752790497,0.0014032690887661042,8272.252538184022,11.608196281300586,3.6367323335292716,0.0016098031941711357,0.0001498667090895473,3361.920965553902,0.5038400313267166,0.0010587291121218522,13874.914815096727,14.68977624295369
0.44,3.6574089116418955,0.002844046957410819,0.0003590189066796936,1097.152471815813,0.3938984808922365,0.001368570237382236,8321.423158403082,11.388452067253741,3.64220287129601,0.0016126813499108671,0.00015059119458247383,3343.1790962199602,0.503453333802919,0.0010695978881249096,13775.210053204317,14.733935581384362
0.445,3.6648080048046,0.0028473649120818035,0.00036244903022087283,1087.9288434466885,0.394318754256568,0.0013338713859983675,8373.15199234701,11.168707853206898,3.647673409062749,0.0016155595056505984,0.00015131568007540036,3324.616695562841,0.5030666362791215,0.0010804666641279672,13677.511218490274,14.778094919815034
0.45,3.6722070979673043,0.0028506828667527882,0.0003658791537620521,1078.8781584359308,0.3947390276208995,0.001299172534614499,8427.64401758918,10.948963639160056,3.6531439468294877,0.0016184376613903298,0.00015204016556832689,3306.231198027863,0.502679938755324,0.0010913354401310246,13581.758378950986,14.822254258245707
0.455,3.679606191130009,0.0028540008770950504,0.0003691170798174828,1070.544169167439,0.39515613753871837,0.0012677151295922592,8479.96459370197,10.750179413842664,3.6589489147423473,0.001621315817130061,0.00015276465106125344,3288.0200867288595,0.5022932412315265,0.0011022042161340823,13487.893966527789,14.866413596676379
0.46,3.6870052842927135,0.0028573195946531744,0.00036991343964541657,1069.2584222733403,0.39553306085296264,0.0012774351933281128,8468.264282206015,10.817658820493394,3.6662228438582454,0.0016241939728697924,0.00015348913655417997,3269.980892299576,0.5019065437077289,0.0011130729921371397,13395.862661691415,14.910572935107052
0.465,3.6944043774554176,0.002860638312211299,0.00037070979947335036,1067.9781994693888,0.39590998416720685,0.0012871552570639664,8456.740682529158,10.885138227144122,3.6734967729741435,0.0016270721286095237,0.0001542136220471065,3252.1111917774415,0.5015198461839314,0.0011239417681401973,13305.611284722994,14.954732273537724
0.47000000000000003,3.701803470618122,0.0028639570297694233,0.0003715061593012842,1066.7034652312996,0.39628690748145107,0.00129687532079982,8445.389821313014,10.95261763379485,3.680770702090042,0.001629950284349255,0.00015493810754003306,3234.4086075186547,0.5011331486601339,0.0011348105441432547,13217.08869324269,14.998891611968396
0.47500000000000003,3.709202563780827,0.0028672757473275474,0.000372302519129218,1065.434184338737,0.39666383079569534,0.0013065953845356735,8434.207843434104,11.020097040445577,3.68804463120594,0.0016328284400889865,0.0001556625930329596,3216.870806143578,0.5007464511363364,0.0011456793201463124,13130.24568557103,15.043050950399069
0.48,3.716601656943531,0.002870594464885672,0.0003730988789571518,1064.170321872067,0.39704075410993955,0.0013163154482715269,8423.191007638454,11.087576447096305,3.695318560321838,0.0016357065958287178,0.00015638707852588612,3199.4954975114283,0.5003597536125388,0.0011565480961493696,13045.0349095393,15.087210288829741
0.485,3.7239012254208403,0.0028739131824437963,0.00037389523878508563,1062.9118432091584,0.39741767742418377,0.0013260355120073804,8412.33568236817,11.155055853747033,3.7025924894377362,0.0016385834224168054,0.00015707509882803984,3171.5143333838296,0.49816592735080995,0.0011474347955170645,13052.5603166911,14.976961877956603
0.49,3.730912896577458,0.0028772319000019203,0.0003746915986130194,1061.65871402222,0.39779460073842804,0.001335755575743234,8401.638341770258,11.22253526039776,3.7098664185536347,0.001641459439581093,0.00015774091263973908,3137.24316402036,0.49487159986535423,0.0011261528544729035,13117.83078292735,14.772682580686158
0.495,3.7379245677340753,0.0028805506175600447,0.0003754879584409532,1060.4109002746784,0.39817152405267225,0.0013454756394790876,8391.09556187841,11.290014667048489,3.717140347669533,0.0016443354567453805,0.00015840672645143833,3103.260091234813,0.49157727237989857,0.0011048709134287426,13185.615718858624,14.568403283415714
0.5,3.7449362388906926,0.002883869335118169,0.00037628431826888705,1059.1683682180978,0.39854844736691647,0.0013551957032149411,8380.704016959135,11.357494073699216,3.724414276785431,0.001647211473909668,0.00015907254026313757,3069.561497457235,0.48828294489444285,0.0010835889723845816,13256.063278804973,14.36412398614527
0.505,3.7519479100473103,0.002887188052676293,0.00037708067809682084,1057.931084389137,0.39892537068116074,0.0013649157669507947,8370.460476013986,11.424973480349944,3.7314737065344152,0.0016500874910739555,0.00015973835407483681,3036.143825432005,0.4849886174089872,0.0010623070313404205,13329.333489403638,14.159844688874827
0.51,3.7589595812039276,0.002887409714362668,0.0003782801098025097,1054.4873285992126,0.39889158244786527,0.0013672597188503749,8353.450155969796,11.421335911681885,3.7379213204750252,0.0016529635082382433,0.00016040416788653606,3003.0035769660553,0.48169428992353147,0.0010410250902962595,13405.599463153041,13.955565391604383
0.515,3.7659712523605453,0.002886581367846098,0.0003796161967044704,1050.3201717141653,0.39871854890811775,0.001367102915757263,8334.110853673596,11.393587248301426,3.7443689344156352,0.0016558395254025308,0.0001610699816982353,2970.1373117081394,0.4783999624380758,0.0010197431492520986,13485.048763916115,13.751286094333938
