SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_25C,R0_ohm_25C,R1_ohm_25C,C1_F_25C,tau1_s_25C,R2_ohm_25C,C2_F_25C,tau2_s_25C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.07,3.17813820934182,0.00295523377237883,0.000986044925816128,353.129557581375,0.348201608408809,0.0048673193251141,4237.18914876792,20.6237526279619,3.14185135829782,0.00221955147764945,0.000527069419139558,689.366016637592,0.363343745963727,0.00756573519495578,4358.03935978282,32.9717717653114,3.12560548256965,0.00183437823743262,0.000189509958959142,1717.17592927632,0.325421939882781,0.0060694031914172,4728.72974312546,28.7005673942751
0.075,3.18593738105777,0.00295523377237883,0.000986044925816128,353.129557581375,0.348201608408809,0.0048673193251141,4237.18914876792,20.6237526279619,3.15178550610755,0.00221172486442722,0.000514201521402269,710.970371005127,0.365582046442772,0.00733093260015163,4400.75785401598,32.261659217379,3.13571032788395,0.00182602997755344,0.000179410007053203,1832.26160035822,0.328726066643583,0.00566875447644716,4914.10289944105,27.8568428089284
0.08,3.19328800314052,0.00295523377237883,0.000986044925816128,353.129557581375,0.348201608408809,0.0048673193251141,4237.18914876792,20.6237526279619,3.16171965391729,0.00219946517748647,0.000494045114874285,747.073763259274,0.369088143188992,0.0069631354159245,4473.4634333807,31.1493316648163,3.14581517319826,0.00181768171767426,0.000169310055147265,1961.0778173546,0.332030193404384,0.00526810576147713,5127.67196534178,27.0131182235818
0.085,3.20063862522327,0.00295523377237883,0.000986044925816128,353.129557581375,0.348201608408809,0.0048673193251141,4237.18914876792,20.6237526279619,3.17165380172702,0.00218720549054572,0.000473888708346302,786.248402574162,0.372594239935213,0.00659533823169737,4554.27804564973,30.0370041122536,3.15592001851256,0.0018093482516516,0.000159502927388144,2102.97266273419,0.335430295923343,0.0048774955654373,5370.48898945097,26.194536230277
0.09,3.20798924730602,0.00295523377237883,0.000986044925816128,353.129557581375,0.348201608408809,0.0048673193251141,4237.18914876792,20.6237526279619,3.18158794953675,0.00217494580360497,0.000453732301818319,828.903596182645,0.376100336681434,0.00622754104747024,4644.63844384306,28.9246765596909,3.16602486382687,0.00180143567833001,0.000158026794720885,2161.41166383292,0.341560957307851,0.00477248631059735,5467.01907559858,26.0912736980688
0.095,3.21533986938877,0.00295301553464379,0.000974776807146344,357.281226840861,0.348269453553263,0.00481122668995878,4261.60795382281,20.5035619295729,3.19152209734648,0.00216268611666422,0.000433575895290336,875.524764063413,0.379606433427655,0.00585974386324311,4746.34210235519,27.8123490071282,3.17612970914117,0.00179352310500843,0.000156550662053626,2220.95271991414,0.347691618692358,0.00466747705575739,5567.8926442293,25.9880111658606
0.1,3.22269049147152,0.00294678716033878,0.000943138151072549,369.468618090686,0.348459949345379,0.00465372962732036,4333.31795252559,20.1660901402676,3.20070128126732,0.00215042642972348,0.000413419488762353,926.691993453896,0.383112530173875,0.00549194667901598,4861.66800500501,26.7000214545655,3.18623455445548,0.00178561053168684,0.000155074529386367,2281.62730189767,0.353822280076866,0.00456246780091743,5673.409602682,25.8847486336524
0.105,3.23004111355426,0.00294055878603377,0.000911499494998753,382.502071641819,0.348650445137495,0.00449623256468194,4410.05176349565,19.8286183509622,3.20800963106142,0.00213816674278273,0.00039326308223437,983.104299349629,0.386618626920096,0.00512414949478886,4993.54945206515,25.5876939020028,3.19633939976978,0.00177769795836526,0.000153598396719107,2343.46809048819,0.359952941461374,0.00445745854607748,5783.89811928407,25.7814861014442
0.11,3.23739173563701,0.00293433041172876,0.000879860838924958,396.472857407583,0.348840940929611,0.00433873550204353,4492.35648323724,19.4911465616568,3.21531798085553,0.00212590705584198,0.000373106675706387,1045.61174877858,0.390124723666317,0.00475635231056173,5145.82704378128,24.4753663494401,3.20454795394299,0.00176978538504367,0.000152122264051848,2406.50903487151,0.366083602845882,0.00435244929123752,5899.7180325414,25.678223569236
0.115,3.24474235771976,0.00292810203742375,0.000848222182851162,411.485862758875,0.349031436721727,0.00418123843940511,4580.86163942293,19.1536747723515,3.22262633064964,0.00211364736890123,0.000352950269178404,1115.25859246072,0.393630820412538,0.0043885551263346,5323.62887654795,23.3630387968774,3.21181160229413,0.00176187281172208,0.000150646131384589,2470.78541486175,0.37221426423039,0.00424744003639756,6021.26476603989,25.5749610370278
0.12,3.25209297980251,0.00292187366311874,0.000816583526777367,427.662230576756,0.349221932513843,0.00402374137676669,4676.29532347479,18.8162029830461,3.22993468044375,0.00210138768196048,0.000332793862650421,1193.3420706617,0.397136917158758,0.00402075794210747,5533.95940882033,22.2507112443147,3.21907525064528,0.0017539602384005,0.00014916999871733,2536.33390673846,0.378344925614897,0.00414243078155761,6148.97383879567,25.4716985048196
0.125,3.25932934681414,0.00291564528881373,0.000784944870703572,445.14263529459,0.349412428305959,0.00386624431412827,4779.50426624996,18.4787311937407,3.23724303023786,0.00209081071402179,0.000319700481071231,1255.98654792423,0.401539503590372,0.00383096267921584,5668.79730410663,21.7169509080719,3.22633889899642,0.00174604766507891,0.000147693866050071,2603.19265303178,0.384475586999405,0.00403742152671765,6283.32607946328,25.3684359726115
0.13,3.26646700474044,0.00290941691450872,0.000753306214629776,464.091384497462,0.349602924098075,0.00370874725148985,4891.4790289761,18.1412594044354,3.24455138003196,0.00208125715740747,0.000310902754148613,1307.44202113456,0.406487325260363,0.00374942624137538,5743.56380133458,21.5350688357376,3.23360254734757,0.00173813509175733,0.000146217733382812,2671.40133653467,0.390606248383913,0.0039324122718777,6424.85367597008,25.2651734404033
0.135,3.27360466266674,0.00290318854020371,0.000721667558555981,484.70159943189,0.349793419890191,0.00355125018885144,5013.3858974572,17.80378761513,3.25185972982607,0.00207170360079314,0.000302105027225995,1361.89440708173,0.411435146930355,0.00366788980353491,5821.65438635158,21.3531867634033,3.24086619569871,0.00173042317871478,0.000144867647399217,2738.06345712605,0.396656811463619,0.00383497243281399,6568.95511722226,25.1917617869398
0.14,3.28074232059304,0.0028969601658987,0.000690028902482186,507.201820711188,0.349983915682307,0.00339375312621302,5146.6076571441,17.4663158258247,3.25916807962018,0.00206215004417882,0.000293307300303376,1419.61338217518,0.416382968600346,0.00358635336569445,5903.29578049524,21.1713046910689,3.24812984404986,0.00172437914519605,0.000144565255975486,2781.03890315805,0.40204160091283,0.00380044924890987,6674.59757509587,25.3664693410488
0.145,3.28787997851934,0.00289071932478829,0.000658879811821152,531.522889861716,0.350209701650722,0.00323987847423748,5290.44626352336,17.1404029682994,3.26647642941429,0.00205259648756449,0.000284509573380758,1480.90197902224,0.421330790270337,0.00350481692785398,5988.73580298145,20.9894226187346,3.255393492401,0.00171833511167732,0.000144262864551756,2824.19451206636,0.407426390362042,0.00376592606500576,6782.17693451151,25.5411768951578
0.15,3.29501763644565,0.00288407555852247,0.000643553396961323,546.304412547737,0.351576060470056,0.0032030795552357,5366.1086588303,17.1880729362726,3.27387153404286,0.00204304293095017,0.00027571184645814,1546.10190826548,0.426278611940329,0.00342328049001352,6078.24588347364,20.8075405464003,3.26265714075215,0.00171229107815859,0.000143960473128025,2867.53141915654,0.412811179811253,0.00373140288110164,6891.74695648906,25.7158844492667
0.155,3.30215529437195,0.00287743179225665,0.000628226982101495,561.807164201633,0.35294241928939,0.00316628063623392,5443.52977023115,17.2357429042458,3.28149933230456,0.00203348937433585,0.000266914119535521,1615.59993289501,0.43122643361032,0.00334174405217306,6172.12394248256,20.625658474066,3.26992078910329,0.00170624704463986,0.000143658081704294,2911.05076929315,0.418195969260464,0.00369687969719752,7003.36341023012,25.8905920033757
0.16,3.30929295229825,0.00287078802599083,0.000612900567241666,578.08525076633,0.354308778108725,0.00312948171723213,5522.77163884671,17.2834128722189,3.28912713056625,0.00202393581772152,0.000258116392612903,1689.8355461462,0.436174255280312,0.00326020761433259,6270.69770399171,20.4437764017317,3.27713975088511,0.00170020301112113,0.000143355690280563,2954.75371700056,0.423580758709676,0.0036623565132934,7117.08416776861,26.0652995574847
